Filename,Metadata Tags,Description,Permalink
Orca-Geoglyphe_DAI2.jpg,Scannsamlung,Orca-Geoglyphe_DAI2,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/KAAK/Orca-Geoglyphe_DAI2.jpg
Orient-Abteilung des DAI.jpg,Scannsamlung,Orient-Abteilung des DAI,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Orient-Abteilung des DAI.jpg
Ortwin Dally.jpg,Scannsamlung,Ortwin Dally,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/Mitarbeiter Porträts/Ortwin Dally.jpg
Osiris_01a.jpg,Scannsamlung,Osiris_01a,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Bilder AW 2015-1/Osiris_01a.tif
Osiris_01b.jpg,Scannsamlung,Osiris_01b,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Bilder AW 2015-1/Osiris_01b.tif
Osiris_02.jpg,Scannsamlung,Osiris_02,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Bilder AW 2015-1/Osiris_02.tif
Osiris_03.jpg,Scannsamlung,Osiris_03,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Bilder AW 2015-1/Osiris_03.tif
Osiris_04.jpg,Scannsamlung,Osiris_04,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Bilder AW 2015-1/Osiris_04.tif
Osiris_05.jpg,Scannsamlung,Osiris_05,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Bilder AW 2015-1/Osiris_05.tif
OsmanischerLloyd-30.4.1912-K36.jpg,Scannsamlung,OsmanischerLloyd-30.4.1912-K36,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Bilder Cluster 5/Zeitungsartikel_ausWiegandNL/OsmanischerLloyd-30.4.1912-K36.jpg
Ost-West-Achse.jpg,Scannsamlung,Ost-West-Achse,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/AA Deutschlandzentrum Kairo/Gadara/Ost-West-Achse.jpg
Osterinsel.jpg,Scannsamlung,Osterinsel,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Berliner Zeitung/Osterinsel.jpg
Osterinsel_01.jpg,Scannsamlung,Osterinsel_01,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/KAAK/Osterinsel_01.JPG
Osterinsel_02.jpg,Scannsamlung,Osterinsel_02,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/KAAK/Osterinsel_02.JPG
Osterinsel_03.jpg,Scannsamlung,Osterinsel_03,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/KAAK/Osterinsel_03.JPG
Osterinsel_04.jpg,Scannsamlung,Osterinsel_04,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/KAAK/Osterinsel_04.JPG
P1013265.jpg,Scannsamlung,P1013265,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Bilder AW 2015-2/Abbildungen DAI Weltweit+Sonderheft 2_2015_Teil 1/P1013265.tif
P1020308 cmyk.jpg,Scannsamlung,P1020308 cmyk,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Sonderausgabe AW 2016-1 Bilder/Englische Versionen/Heft 1.2016 engl/39-88 DAI Ausgabe 1.2016 engl. Ordner/Links/P1020308 cmyk.jpg
P1160074.jpg,Scannsamlung,P1160074,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Bilder AW 2014-1/P1160074.tif
P1160739.jpg,Scannsamlung,P1160739,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Bilder AW 2014-1/P1160739.tif
P1450034.jpg,Scannsamlung,P1450034,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Sonderausgabe AW 2016-1 Bilder/P1450034.JPG
P4012260.jpg,Scannsamlung,P4012260,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Albanien-Kurs/P4012260.jpg
P4042616.jpg,Scannsamlung,P4042616,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Albanien-Kurs/P4042616.jpg
P4052687.jpg,Scannsamlung,P4052687,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Albanien-Kurs/P4052687.jpg
P4052707.jpg,Scannsamlung,P4052707,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Albanien-Kurs/P4052707.jpg
P4052736.jpg,Scannsamlung,P4052736,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Albanien-Kurs/P4052736.jpg
P4062796.jpg,Scannsamlung,P4062796,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Albanien-Kurs/P4062796.jpg
P5031969.jpg,Scannsamlung,P5031969,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031969.JPG
P5031970.jpg,Scannsamlung,P5031970,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031970.JPG
P5031971.jpg,Scannsamlung,P5031971,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031971.JPG
P5031972.jpg,Scannsamlung,P5031972,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031972.JPG
P5031973.jpg,Scannsamlung,P5031973,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031973.JPG
P5031974.jpg,Scannsamlung,P5031974,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031974.JPG
P5031975.jpg,Scannsamlung,P5031975,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031975.JPG
P5031976.jpg,Scannsamlung,P5031976,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031976.JPG
P5031977.jpg,Scannsamlung,P5031977,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031977.JPG
P5031978.jpg,Scannsamlung,P5031978,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031978.JPG
P5031979.jpg,Scannsamlung,P5031979,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031979.JPG
P5031980.jpg,Scannsamlung,P5031980,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031980.JPG
P5031981.jpg,Scannsamlung,P5031981,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031981.JPG
P5031982.jpg,Scannsamlung,P5031982,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031982.JPG
P5031983.jpg,Scannsamlung,P5031983,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031983.JPG
P5031984.jpg,Scannsamlung,P5031984,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031984.JPG
P5031985.jpg,Scannsamlung,P5031985,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031985.JPG
P5031986.jpg,Scannsamlung,P5031986,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031986.JPG
P5031987.jpg,Scannsamlung,P5031987,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031987.JPG
P5031988.jpg,Scannsamlung,P5031988,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031988.JPG
P5031989.jpg,Scannsamlung,P5031989,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031989.JPG
P5031990.jpg,Scannsamlung,P5031990,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031990.JPG
P5031991.jpg,Scannsamlung,P5031991,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031991.JPG
P5031992.jpg,Scannsamlung,P5031992,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031992.JPG
P5031993.jpg,Scannsamlung,P5031993,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031993.JPG
P5031994.jpg,Scannsamlung,P5031994,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031994.JPG
P5031995.jpg,Scannsamlung,P5031995,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031995.JPG
P5031996.jpg,Scannsamlung,P5031996,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031996.JPG
P5031997.jpg,Scannsamlung,P5031997,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031997.JPG
P5031998.jpg,Scannsamlung,P5031998,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031998.JPG
P5031999.jpg,Scannsamlung,P5031999,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5031999.JPG
P5032000.jpg,Scannsamlung,P5032000,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5032000.JPG
P5032001.jpg,Scannsamlung,P5032001,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5032001.JPG
P5032002.jpg,Scannsamlung,P5032002,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhaus/Stipendiatenempfang 2016/P5032002.JPG
P7040065.jpg,Scannsamlung,P7040065,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Portraits Parzinger/Weltkunst/P7040065.jpg
P7040066.jpg,Scannsamlung,P7040066,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Portraits Parzinger/Weltkunst/P7040066.jpg
P7040079.jpg,Scannsamlung,P7040079,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Portraits Parzinger/Weltkunst/P7040079.jpg
P7040083.jpg,Scannsamlung,P7040083,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Portraits Parzinger/Weltkunst/P7040083.jpg
P9189935.jpg,Scannsamlung,P9189935,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189935.JPG
P9189940.jpg,Scannsamlung,P9189940,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon I/P9189940.JPG
P9189941.jpg,Scannsamlung,P9189941,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Team/P9189941.JPG
P9189942.jpg,Scannsamlung,P9189942,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Team/P9189942.JPG
P9189943.jpg,Scannsamlung,P9189943,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189943.JPG
P9189944.jpg,Scannsamlung,P9189944,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon I/P9189944.JPG
P9189946.jpg,Scannsamlung,P9189946,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon I/P9189946.JPG
P9189947.jpg,Scannsamlung,P9189947,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon I/P9189947.JPG
P9189948.jpg,Scannsamlung,P9189948,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon I/P9189948.JPG
P9189949.jpg,Scannsamlung,P9189949,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon I/P9189949.JPG
P9189950.jpg,Scannsamlung,P9189950,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189950.JPG
P9189951.jpg,Scannsamlung,P9189951,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon I/P9189951.JPG
P9189952.jpg,Scannsamlung,P9189952,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon I/P9189952.JPG
P9189953.jpg,Scannsamlung,P9189953,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon I/P9189953.JPG
P9189954.jpg,Scannsamlung,P9189954,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon I/P9189954.JPG
P9189955.jpg,Scannsamlung,P9189955,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon I/P9189955.JPG
P9189957.jpg,Scannsamlung,P9189957,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon I/P9189957.JPG
P9189958.jpg,Scannsamlung,P9189958,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon I/P9189958.JPG
P9189959.jpg,Scannsamlung,P9189959,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon I/P9189959.JPG
P9189960.jpg,Scannsamlung,P9189960,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon I/P9189960.JPG
P9189961.jpg,Scannsamlung,P9189961,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon I/P9189961.JPG
P9189962.jpg,Scannsamlung,P9189962,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon I/P9189962.JPG
P9189963.jpg,Scannsamlung,P9189963,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon I/P9189963.JPG
P9189964.jpg,Scannsamlung,P9189964,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon I/P9189964.JPG
P9189965.jpg,Scannsamlung,P9189965,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon I/P9189965.JPG
P9189966.jpg,Scannsamlung,P9189966,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon I/P9189966.JPG
P9189967.jpg,Scannsamlung,P9189967,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189967.JPG
P9189968.jpg,Scannsamlung,P9189968,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189968.JPG
P9189969.jpg,Scannsamlung,P9189969,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189969.JPG
P9189970.jpg,Scannsamlung,P9189970,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189970.JPG
P9189971.jpg,Scannsamlung,P9189971,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189971.JPG
P9189972.jpg,Scannsamlung,P9189972,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189972.JPG
P9189973.jpg,Scannsamlung,P9189973,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189973.JPG
P9189974.jpg,Scannsamlung,P9189974,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189974.JPG
P9189975.jpg,Scannsamlung,P9189975,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189975.JPG
P9189976.jpg,Scannsamlung,P9189976,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189976.JPG
P9189977.jpg,Scannsamlung,P9189977,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189977.JPG
P9189978.jpg,Scannsamlung,P9189978,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189978.JPG
P9189979.jpg,Scannsamlung,P9189979,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189979.JPG
P9189980.jpg,Scannsamlung,P9189980,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189980.JPG
P9189981.jpg,Scannsamlung,P9189981,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189981.JPG
P9189982.jpg,Scannsamlung,P9189982,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189982.JPG
P9189983.jpg,Scannsamlung,P9189983,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189983.JPG
P9189984.jpg,Scannsamlung,P9189984,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189984.JPG
P9189985.jpg,Scannsamlung,P9189985,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189985.JPG
P9189986.jpg,Scannsamlung,P9189986,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189986.JPG
P9189987.jpg,Scannsamlung,P9189987,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189987.JPG
P9189988.jpg,Scannsamlung,P9189988,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189988.JPG
P9189989.jpg,Scannsamlung,P9189989,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189989.JPG
P9189990.jpg,Scannsamlung,P9189990,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189990.JPG
P9189991.jpg,Scannsamlung,P9189991,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189991.JPG
P9189992.jpg,Scannsamlung,P9189992,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189992.JPG
P9189993.jpg,Scannsamlung,P9189993,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189993.JPG
P9189994.jpg,Scannsamlung,P9189994,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189994.JPG
P9189995.jpg,Scannsamlung,P9189995,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189995.JPG
P9189996.jpg,Scannsamlung,P9189996,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189996.JPG
P9189997.jpg,Scannsamlung,P9189997,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189997.JPG
P9189998.jpg,Scannsamlung,P9189998,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189998.JPG
P9189999.jpg,Scannsamlung,P9189999,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9189999.JPG
P9190110.jpg,Scannsamlung,P9190110,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9190110.JPG
P9190111.jpg,Scannsamlung,P9190111,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon Burgberg/P9190111.JPG
P9190112.jpg,Scannsamlung,P9190112,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Rote Halle Varia/P9190112.JPG
P9190113.jpg,Scannsamlung,P9190113,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Rote Halle Varia/P9190113.JPG
P9190115.jpg,Scannsamlung,P9190115,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Rote Halle Varia/P9190115.JPG
P9190116.jpg,Scannsamlung,P9190116,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon I/P9190116.JPG
P9190117.jpg,Scannsamlung,P9190117,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon I/P9190117.JPG
P9190118.jpg,Scannsamlung,P9190118,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon I/P9190118.JPG
P9190119.jpg,Scannsamlung,P9190119,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon I/P9190119.JPG
P9190124.jpg,Scannsamlung,P9190124,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Pergamon I/P9190124.JPG
P9190309.jpg,Scannsamlung,P9190309,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Bau Z/P9190309.JPG
P9190313.jpg,Scannsamlung,P9190313,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Bau Z/P9190313.JPG
P9190407.jpg,Scannsamlung,P9190407,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Rote Halle Varia/P9190407.JPG
P9190408.jpg,Scannsamlung,P9190408,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Rote Halle Varia/P9190408.JPG
P9190409.jpg,Scannsamlung,P9190409,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Rote Halle Varia/P9190409.JPG
P9190410.jpg,Scannsamlung,P9190410,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Rote Halle Varia/P9190410.JPG
P9190412.jpg,Scannsamlung,P9190412,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Rote Halle Varia/P9190412.JPG
P9190413.jpg,Scannsamlung,P9190413,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Abt. Istanbul/Rote Halle Varia/P9190413.JPG
